CDS_CODE,COUNTY,GR_12
19647330100677,Los Angeles,3
19647330102921,Los Angeles,3
19647330109447,Los Angeles,3
19647330111492,Los Angeles,3
19647250127381,Los Angeles,3
19647250127381,Los Angeles,3
19647330120071,Los Angeles,3
19647330123133,Los Angeles,3
19647330101329,Los Angeles,3
19647330107755,Los Angeles,3
19647330124511,Los Angeles,3
19647330124560,Los Angeles,3
19647330124933,Los Angeles,3
19647330125864,Los Angeles,3
19647330124362,Los Angeles,3
19647330124529,Los Angeles,3
19647330124529,Los Angeles,3
19647331931716,Los Angeles,3
19647331930387,Los Angeles,3
19647331930650,Los Angeles,3
19647331933233,Los Angeles,3
19647331933233,Los Angeles,3
19647331934033,Los Angeles,3
19647331931484,Los Angeles,3
19647331932250,Los Angeles,3
19647331934033,Los Angeles,3
19647331935717,Los Angeles,3
19647331939479,Los Angeles,3
19647331935352,Los Angeles,3
19647331937838,Los Angeles,3
19647331939784,Los Angeles,3
19647331939784,Los Angeles,3
19647331995836,Los Angeles,3
19647330101683,Los Angeles,3
19647330107003,Los Angeles,3
19647330112045,Los Angeles,3
19647330112045,Los Angeles,3
19647330117747,Los Angeles,3
19647330117747,Los Angeles,3
19647330117747,Los Angeles,3
19647330117051,Los Angeles,3
19647330119727,Los Angeles,3
19647330124370,Los Angeles,3
19647330126615,Los Angeles,3
19647330127910,Los Angeles,3
19647330126185,Los Angeles,3
19647330124388,Los Angeles,3
19647330124388,Los Angeles,3
19647331931534,Los Angeles,3
19647331931534,Los Angeles,3
19647331931633,Los Angeles,3
19647331931633,Los Angeles,3
19647331931864,Los Angeles,3
19647331931864,Los Angeles,3
19647331932318,Los Angeles,3
19647331932540,Los Angeles,3
19647331935865,Los Angeles,3
19647331936350,Los Angeles,3
19647330109454,Los Angeles,3
19647330112037,Los Angeles,3
19647330117069,Los Angeles,3
19647330117069,Los Angeles,3
19647330117622,Los Angeles,3
19647330126623,Los Angeles,3
19647330126623,Los Angeles,3
19647330126623,Los Angeles,3
19647330127852,Los Angeles,3
19647330129627,Los Angeles,3
19647331930924,Los Angeles,3
19647331930924,Los Angeles,3
19647331931708,Los Angeles,3
19647331930924,Los Angeles,3
19647331931971,Los Angeles,3
19647331932987,Los Angeles,3
19647331932987,Los Angeles,3
19647331932987,Los Angeles,3
19647331935519,Los Angeles,3
19647331935568,Los Angeles,3
19647331933241,Los Angeles,3
19647331933241,Los Angeles,3
19647331933241,Los Angeles,3
19647331931476,Los Angeles,3
19647331931476,Los Angeles,3
19647331931526,Los Angeles,3
19647331932888,Los Angeles,3
19647331937226,Los Angeles,3
19647331938554,Los Angeles,3
19647331938612,Los Angeles,3
19647331939040,Los Angeles,3
19647331939040,Los Angeles,3
19647336060461,Los Angeles,3
19647336060511,Los Angeles,3
19647336060511,Los Angeles,3
19647336119945,Los Angeles,3
19647336119945,Los Angeles,3
19647740127845,Los Angeles,3
19647740127845,Los Angeles,3
19647740127845,Los Angeles,3
19648080000001,Los Angeles,3
19648080000001,Los Angeles,3
19647331939859,Los Angeles,3
19647331939859,Los Angeles,3
19647331995448,Los Angeles,3
19647331996073,Los Angeles,3
19648731936749,Los Angeles,3
19648731936749,Los Angeles,3
19648576119580,Los Angeles,3
19648576119580,Los Angeles,3
19648810113464,Los Angeles,3
19649070000001,Los Angeles,3
19649070000001,Los Angeles,3
19650600000001,Los Angeles,3
19650600000001,Los Angeles,3
19649801938000,Los Angeles,3
19650521938679,Los Angeles,3
19650521938679,Los Angeles,3
19650521938679,Los Angeles,3
19647336060545,Los Angeles,3
19647336019475,Los Angeles,3
19647336019475,Los Angeles,3
19647336116750,Los Angeles,3
19647900000001,Los Angeles,3
19648081935998,Los Angeles,3
19648081935998,Los Angeles,3
19648081935998,Los Angeles,3
19648081935998,Los Angeles,3
19648081935998,Los Angeles,3
19647336058002,Los Angeles,3
19647336058002,Los Angeles,3
19648651996552,Los Angeles,3
19648811931062,Los Angeles,3
19648401934728,Los Angeles,3
19647336060495,Los Angeles,3
19648401934728,Los Angeles,3
19648811936806,Los Angeles,3
19649070115170,Los Angeles,3
19647901996404,Los Angeles,3
19647901996404,Los Angeles,3
19649640000001,Los Angeles,3
19648081930155,Los Angeles,3
19648081930155,Los Angeles,3
19648570125377,Los Angeles,3
19649071937028,Los Angeles,3
19649071937028,Los Angeles,3
19649071996495,Los Angeles,3
19651361996321,Los Angeles,3
19648401936475,Los Angeles,3
19648810117440,Los Angeles,3
19648810117440,Los Angeles,3
19648810117440,Los Angeles,3
19648810117440,Los Angeles,3
19650940122432,Los Angeles,3
19648650000001,Los Angeles,3
19651281931302,Los Angeles,3
19651361996263,Los Angeles,3
19734371932326,Los Angeles,3
19734371996057,Los Angeles,3
19649641937754,Los Angeles,3
19649641937754,Los Angeles,3
19649801933373,Los Angeles,3
19734450125351,Los Angeles,3
19734451934801,Los Angeles,3
19734451934801,Los Angeles,3
19734451934801,Los Angeles,3
19753331935808,Los Angeles,3
19649071933324,Los Angeles,3
19649071933324,Los Angeles,3
19649071936772,Los Angeles,3
19649801933373,Los Angeles,3
19734451934801,Los Angeles,3
19756971996693,Los Angeles,3
19734601937747,Los Angeles,3
19649071936772,Los Angeles,3
19756971996693,Los Angeles,3
19757131937697,Los Angeles,3
19757131937697,Los Angeles,3
19757131937697,Los Angeles,3
19650601938356,Los Angeles,3
19752911995810,Los Angeles,3
19752911995810,Los Angeles,3
19753410000001,Los Angeles,3
19757131930163,Los Angeles,3
19757131930163,Los Angeles,3
19757131995430,Los Angeles,3
19651281936889,Los Angeles,3
19734451939925,Los Angeles,3
19734451939925,Los Angeles,3
19650601936277,Los Angeles,3
19650601939602,Los Angeles,3
19650521995745,Los Angeles,3
19650601938083,Los Angeles,3
19650601938083,Los Angeles,3
19734520120600,Los Angeles,3
19734520120600,Los Angeles,3
19650940130005,Los Angeles,3
19650940130005,Los Angeles,3
19752911996016,Los Angeles,3
19752911996016,Los Angeles,3
19753090129742,Los Angeles,3
19753090129742,Los Angeles,3
19651360000001,Los Angeles,3
19651360000001,Los Angeles,3
19753090134619,Los Angeles,3
19753090135145,Los Angeles,3
19651281934868,Los Angeles,3
19651360114439,Los Angeles,3
19651360121731,Los Angeles,3
19651360121731,Los Angeles,3
19651361933902,Los Angeles,3
19651361934421,Los Angeles,3
19651361934421,Los Angeles,3
19651361934421,Los Angeles,3
19734451938935,Los Angeles,3
19734601932862,Los Angeles,3
19752910000001,Los Angeles,3
19753090131987,Los Angeles,3
19753090131987,Los Angeles,3
19753090132654,Los Angeles,3
19101991995232,Los Angeles,2
19101991995232,Los Angeles,2
19101991996172,Los Angeles,2
19642121931641,Los Angeles,2
19642121931641,Los Angeles,2
19642121931641,Los Angeles,2
19642121930361,Los Angeles,2
19642461931732,Los Angeles,2
19642791931765,Los Angeles,2
19642460100081,Los Angeles,2
19642460100081,Los Angeles,2
19642460100081,Los Angeles,2
19642460108407,Los Angeles,2
19101990121905,Los Angeles,2
19101990127274,Los Angeles,2
19101990121822,Los Angeles,2
19642460108407,Los Angeles,2
19642460108407,Los Angeles,2
19642460115337,Los Angeles,2
19642460115337,Los Angeles,2
19642461930213,Los Angeles,2
19101990121970,Los Angeles,2
19101990121897,Los Angeles,2
19101990122036,Los Angeles,2
19101990123604,Los Angeles,2
19101990122010,Los Angeles,2
19101991995869,Los Angeles,2
19101991995869,Los Angeles,2
19101991995869,Los Angeles,2
19101991996008,Los Angeles,2
19642461937051,Los Angeles,2
19101990123604,Los Angeles,2
19101991933399,Los Angeles,2
19642461995398,Los Angeles,2
19642120000000,Los Angeles,2
19642461996644,Los Angeles,2
19642461996644,Los Angeles,2
19642460111872,Los Angeles,2
19642121931880,Los Angeles,2
19642460000001,Los Angeles,2
19642460000001,Los Angeles,2
19642460126003,Los Angeles,2
19643370131573,Los Angeles,2
19642611930288,Los Angeles,2
19642611930288,Los Angeles,2
19642871936384,Los Angeles,2
19642791930528,Los Angeles,2
19642791930528,Los Angeles,2
19642461936624,Los Angeles,2
19642461995844,Los Angeles,2
19642461996537,Los Angeles,2
19642461996537,Los Angeles,2
19642611995299,Los Angeles,2
19643521933951,Los Angeles,2
19642791933449,Los Angeles,2
19642791933449,Los Angeles,2
19642871930601,Los Angeles,2
19642871996479,Los Angeles,2
19643291937598,Los Angeles,2
19643291937739,Los Angeles,2
19643941931807,Los Angeles,2
19643941931807,Los Angeles,2
19643031938190,Los Angeles,2
19642870114397,Los Angeles,2
19642870114397,Los Angeles,2
19644440000001,Los Angeles,2
19642951930700,Los Angeles,2
19642870000000,Los Angeles,2
19643370000001,Los Angeles,2
19643371933332,Los Angeles,2
19643371933332,Los Angeles,2
19643371933332,Los Angeles,2
19644510000001,Los Angeles,2
19642951930700,Los Angeles,2
19643031938190,Los Angeles,2
19643031935618,Los Angeles,2
19643031935618,Los Angeles,2
19644690128736,Los Angeles,2
19643031935618,Los Angeles,2
19643110000001,Los Angeles,2
19643291931088,Los Angeles,2
19643111930981,Los Angeles,2
19643111931021,Los Angeles,2
19643520128488,Los Angeles,2
19643290000001,Los Angeles,2
19643291931088,Los Angeles,2
19643520128488,Los Angeles,2
19643371931237,Los Angeles,2
19643371995877,Los Angeles,2
19643371995877,Los Angeles,2
19643371995877,Los Angeles,2
19643371931237,Los Angeles,2
19643371996230,Los Angeles,2
19643371996230,Los Angeles,2
19643371996230,Los Angeles,2
19643781930312,Los Angeles,2
19643520000001,Los Angeles,2
19643520128496,Los Angeles,2
19644361936418,Los Angeles,2
19644361938372,Los Angeles,2
19644361938372,Los Angeles,2
19644441932201,Los Angeles,2
19644511931625,Los Angeles,2
19644511931625,Los Angeles,2
19644511932441,Los Angeles,2
19644511932441,Los Angeles,2
19643520118521,Los Angeles,2
19643521934926,Los Angeles,2
19643521934926,Los Angeles,2
19643781931666,Los Angeles,2
19643781931666,Los Angeles,2
19644511939164,Los Angeles,2
19644511939164,Los Angeles,2
19644511939164,Los Angeles,2
19644441932656,Los Angeles,2
19645190000001,Los Angeles,2
19645190000001,Los Angeles,2
19645190000001,Los Angeles,2
19645191932680,Los Angeles,2
19645191995661,Los Angeles,2
19645351932763,Los Angeles,2
19644361931617,Los Angeles,2
19645686099022,Los Angeles,2
19645686099022,Los Angeles,2
19644440128322,Los Angeles,2
19644691936079,Los Angeles,2
19646341936046,Los Angeles,2
19646341936046,Los Angeles,2
19644691932482,Los Angeles,2
19645680000001,Los Angeles,2
19645681934082,Los Angeles,2
19645681934082,Los Angeles,2
19645271932706,Los Angeles,2
19646341996586,Los Angeles,2
19645191937481,Los Angeles,2
19645191938919,Los Angeles,2
19645191938919,Los Angeles,2
19645271932706,Los Angeles,2
19645681996131,Los Angeles,2
19645681933530,Los Angeles,2
19645681933530,Los Angeles,2
19645351930353,Los Angeles,2
19645841996305,Los Angeles,2
19646830000001,Los Angeles,2
19646830000001,Los Angeles,2
19647091996313,Los Angeles,2
19645681932144,Los Angeles,2
19645681932144,Los Angeles,2
19645681932144,Los Angeles,2
19647250000000,Los Angeles,2
19645920100354,Los Angeles,2
19647250000001,Los Angeles,2
19647250000001,Los Angeles,2
19646340000001,Los Angeles,2
19646340000001,Los Angeles,2
19646591934611,Los Angeles,2
19646591934611,Los Angeles,2
19645681933472,Los Angeles,2
19645681995497,Los Angeles,2
19645681995497,Los Angeles,2
19645681995497,Los Angeles,2
19646831931781,Los Angeles,2
19646831931781,Los Angeles,2
19646831931781,Los Angeles,2
19646831931781,Los Angeles,2
19646831931781,Los Angeles,2
19646831931781,Los Angeles,2
19764970115725,Los Angeles,2
19647251995570,Los Angeles,2
19647251995935,Los Angeles,2
19647251934470,Los Angeles,2
19647251934470,Los Angeles,2
19647251934678,Los Angeles,2
19647251935758,Los Angeles,2
19647251935758,Los Angeles,2
19647250101741,Los Angeles,2
19647251939875,Los Angeles,2
19647251939875,Los Angeles,2
19647251995539,Los Angeles,2
19647251995539,Los Angeles,2
19647251937176,Los Angeles,2
19647251937176,Los Angeles,2
19647330000001,Los Angeles,2
19647330000001,Los Angeles,2
19647330106997,Los Angeles,2
19647330106997,Los Angeles,2
19647330106997,Los Angeles,2
19647330100750,Los Angeles,2
19647330102764,Los Angeles,2
19647330102764,Los Angeles,2
19647330106849,Los Angeles,2
19647330102137,Los Angeles,2
19647330110668,Los Angeles,2
19647330112029,Los Angeles,2
19647330112029,Los Angeles,2
19647330112052,Los Angeles,2
19647330115212,Los Angeles,2
19647330115212,Los Angeles,2
19647330120808,Los Angeles,2
19768690119016,Los Angeles,2
19647330100677,Los Angeles,2
19647330102921,Los Angeles,2
19647330108894,Los Angeles,2
19647330111492,Los Angeles,2
19647330111492,Los Angeles,2
19647330112870,Los Angeles,2
19647330116954,Los Angeles,2
19647250127381,Los Angeles,2
19647330121095,Los Angeles,2
19647330121095,Los Angeles,2
19647330123133,Los Angeles,2
19647330101329,Los Angeles,2
19647330102541,Los Angeles,2
19647330106831,Los Angeles,2
19647330107755,Los Angeles,2
19647330111658,Los Angeles,2
19647330111658,Los Angeles,2
19647330111658,Los Angeles,2
19647330112508,Los Angeles,2
19647330117911,Los Angeles,2
19647330117911,Los Angeles,2
19647330120360,Los Angeles,2
19647330120360,Los Angeles,2
19647330120360,Los Angeles,2
19647330124420,Los Angeles,2
19647330124560,Los Angeles,2
19647330124933,Los Angeles,2
19647330125864,Los Angeles,2
19647330125989,Los Angeles,2
19647330125989,Los Angeles,2
19647330124362,Los Angeles,2
19647330127803,Los Angeles,2
19647330124362,Los Angeles,2
19647330124529,Los Angeles,2
19647330124529,Los Angeles,2
19647330124529,Los Angeles,2
19647331931393,Los Angeles,2
19647331932342,Los Angeles,2
19647331930296,Los Angeles,2
19647331930387,Los Angeles,2
19647331930650,Los Angeles,2
19647331930650,Los Angeles,2
19647331930650,Los Angeles,2
19647331930650,Los Angeles,2
19647331930791,Los Angeles,2
19647331930791,Los Angeles,2
19647331930973,Los Angeles,2
19647331933118,Los Angeles,2
19647331933233,Los Angeles,2
19647331931047,Los Angeles,2
19647331934033,Los Angeles,2
19647331931682,Los Angeles,2
19647331932250,Los Angeles,2
19647331932383,Los Angeles,2
19647331935717,Los Angeles,2
19647331938968,Los Angeles,2
19647331939479,Los Angeles,2
19647331935352,Los Angeles,2
19647331935352,Los Angeles,2
19647331939941,Los Angeles,2
19647331995794,Los Angeles,2
19647331935352,Los Angeles,2
19647331937838,Los Angeles,2
19647331937838,Los Angeles,2
19647331938885,Los Angeles,2
19647331938885,Los Angeles,2
19647331939784,Los Angeles,2
19647331995836,Los Angeles,2
19647330101196,Los Angeles,2
19647330101683,Los Angeles,2
19647330101683,Los Angeles,2
19647330106351,Los Angeles,2
19647330112045,Los Angeles,2
19647330112045,Los Angeles,2
19647330112045,Los Angeles,2
19647330117747,Los Angeles,2
19647330118588,Los Angeles,2
19647330117051,Los Angeles,2
19647330118588,Los Angeles,2
19647330119727,Los Angeles,2
19647330119685,Los Angeles,2
19647330122341,Los Angeles,2
19647330122341,Los Angeles,2
19647330122341,Los Angeles,2
19647330121293,Los Angeles,2
19647330121293,Los Angeles,2
19647330121293,Los Angeles,2
19647330124404,Los Angeles,2
19647330126136,Los Angeles,2
19647330126136,Los Angeles,2
19647330126615,Los Angeles,2
19647330126615,Los Angeles,2
19647330127795,Los Angeles,2
19647330126482,Los Angeles,2
19647330126573,Los Angeles,2
19647330127787,Los Angeles,2
19647330127787,Los Angeles,2
19647330124388,Los Angeles,2
19647330126524,Los Angeles,2
19647330127894,Los Angeles,2
19647330129775,Los Angeles,2
19647330129775,Los Angeles,2
19647331930619,Los Angeles,2
19647331931633,Los Angeles,2
19647331931633,Los Angeles,2
19647331931856,Los Angeles,2
19647331931856,Los Angeles,2
19647331931864,Los Angeles,2
19647331932128,Los Angeles,2
19647331932128,Los Angeles,2
19647331932318,Los Angeles,2
19647331932318,Los Angeles,2
19647331932540,Los Angeles,2
19647331932847,Los Angeles,2
19647331932847,Los Angeles,2
19647331932847,Los Angeles,2
19647331935865,Los Angeles,2
19647331935865,Los Angeles,2
19647330109454,Los Angeles,2
19647330109454,Los Angeles,2
19647330112037,Los Angeles,2
19647330114850,Los Angeles,2
19647330117069,Los Angeles,2
19647330117069,Los Angeles,2
19647330117069,Los Angeles,2
19647330117622,Los Angeles,2
19647330117622,Los Angeles,2
19647330117622,Los Angeles,2
19647331930403,Los Angeles,2
19647331930734,Los Angeles,2
19647331930866,Los Angeles,2
19647331930924,Los Angeles,2
19647331930924,Los Angeles,2
19647331931559,Los Angeles,2
19647331931690,Los Angeles,2
19647331931708,Los Angeles,2
19647331933746,Los Angeles,2
19647331933746,Los Angeles,2
19647331933746,Los Angeles,2
19647331933746,Los Angeles,2
19647331932623,Los Angeles,2
19647331932623,Los Angeles,2
19647331932623,Los Angeles,2
19647331933241,Los Angeles,2
19647331933241,Los Angeles,2
19647331933241,Los Angeles,2
19647330130997,Los Angeles,2
19647330133298,Los Angeles,2
19647331930429,Los Angeles,2
19647331930486,Los Angeles,2
19647331930577,Los Angeles,2
19647331931336,Los Angeles,2
19647331931476,Los Angeles,2
19647331931658,Los Angeles,2
19647331931658,Los Angeles,2
19647331932888,Los Angeles,2
19647331932920,Los Angeles,2
19647331933852,Los Angeles,2
19647331937226,Los Angeles,2
19647331937226,Los Angeles,2
19647331937622,Los Angeles,2
19647331937622,Los Angeles,2
19647331937622,Los Angeles,2
19647331937622,Los Angeles,2
19647331937622,Los Angeles,2
19647331938612,Los Angeles,2
19647331938612,Los Angeles,2
19647331939040,Los Angeles,2
19647331939040,Los Angeles,2
19647331996115,Los Angeles,2
19647331996115,Los Angeles,2
19647331996115,Los Angeles,2
19647336060529,Los Angeles,2
19647336069157,Los Angeles,2
19647336069157,Los Angeles,2
19647336069157,Los Angeles,2
19647740109538,Los Angeles,2
19647741935436,Los Angeles,2
19647740109538,Los Angeles,2
19648401933647,Los Angeles,2
19648401933647,Los Angeles,2
19648401933647,Los Angeles,2
19648401933647,Los Angeles,2
19647331939305,Los Angeles,2
19647331939859,Los Angeles,2
19647331939859,Los Angeles,2
19647331996073,Los Angeles,2
19648731936749,Los Angeles,2
19648811936103,Los Angeles,2
19648811936822,Los Angeles,2
19649071995901,Los Angeles,2
19649071995901,Los Angeles,2
19647331935121,Los Angeles,2
19647331938307,Los Angeles,2
19647331938307,Los Angeles,2
19647331938307,Los Angeles,2
19648576119580,Los Angeles,2
19648576119580,Los Angeles,2
19649801995737,Los Angeles,2
19649801995737,Los Angeles,2
19649801995737,Los Angeles,2
19648810113464,Los Angeles,2
19648810113464,Los Angeles,2
19649076061642,Los Angeles,2
19650601938752,Los Angeles,2
19647336060503,Los Angeles,2
19647336060503,Los Angeles,2
19647336060503,Los Angeles,2
19647336060545,Los Angeles,2
19647336060545,Los Angeles,2
19647336060545,Los Angeles,2
19647336019475,Los Angeles,2
19650940112706,Los Angeles,2
19650940112706,Los Angeles,2
19650940112706,Los Angeles,2
19648081935998,Los Angeles,2
19647336058002,Los Angeles,2
19648651996552,Los Angeles,2
19648731996107,Los Angeles,2
19648811931062,Los Angeles,2
19648811931062,Los Angeles,2
19648811931062,Los Angeles,2
19647901935899,Los Angeles,2
19647901935899,Los Angeles,2
19648080124552,Los Angeles,2
19648400000001,Los Angeles,2
19647336060495,Los Angeles,2
19648401936467,Los Angeles,2
19648811936806,Los Angeles,2
19648811936806,Los Angeles,2
19648811936806,Los Angeles,2
19649070115170,Los Angeles,2
19649070115170,Los Angeles,2
19649071933175,Los Angeles,2
19649071933175,Los Angeles,2
19649071933175,Los Angeles,2
19647740114777,Los Angeles,2
19647740114777,Los Angeles,2
19647901935923,Los Angeles,2
19648081930155,Los Angeles,2
19648081930155,Los Angeles,2
19648651933308,Los Angeles,2
19650600110320,Los Angeles,2
19648810000001,Los Angeles,2
19648810000001,Los Angeles,2
19648811931674,Los Angeles,2
19648570125377,Los Angeles,2
19651281939701,Los Angeles,2
19649071996495,Los Angeles,2
19651281995653,Los Angeles,2
19651281995653,Los Angeles,2
19651281995653,Los Angeles,2
19648570112714,Los Angeles,2
19648730000001,Los Angeles,2
19648810117440,Los Angeles,2
19649800000001,Los Angeles,2
19649800000001,Los Angeles,2
19650940122432,Los Angeles,2
19650940122432,Los Angeles,2
19651281931302,Los Angeles,2
19651360112359,Los Angeles,2
19651360112359,Los Angeles,2
19651360112359,Los Angeles,2
19651361931492,Los Angeles,2
19651361996263,Los Angeles,2
19753090130955,Los Angeles,2
19734371932326,Los Angeles,2
19734371932326,Los Angeles,2
19651281931302,Los Angeles,2
19651281937903,Los Angeles,2
19734371931963,Los Angeles,2
19734371996057,Los Angeles,2
19734371996057,Los Angeles,2
19753330000001,Los Angeles,2
19734451935246,Los Angeles,2
19734451935246,Los Angeles,2
19648731936756,Los Angeles,2
19648731936756,Los Angeles,2
19649641937754,Los Angeles,2
19734450125351,Los Angeles,2
19753330000001,Los Angeles,2
19649071933324,Los Angeles,2
19649071933324,Los Angeles,2
19649071933324,Los Angeles,2
19649071936772,Los Angeles,2
19649071936772,Los Angeles,2
19734451934801,Los Angeles,2
19734451939834,Los Angeles,2
19753411937143,Los Angeles,2
19734601937747,Los Angeles,2
19756971996693,Los Angeles,2
19756971996693,Los Angeles,2
19757130000001,Los Angeles,2
19757130000001,Los Angeles,2
19734520000001,Los Angeles,2
19757131930122,Los Angeles,2
19757131937697,Los Angeles,2
19757131937697,Los Angeles,2
19757131937697,Los Angeles,2
19650521995976,Los Angeles,2
19650601938356,Los Angeles,2
19753090127100,Los Angeles,2
19753090134585,Los Angeles,2
19753410000001,Los Angeles,2
19753090127100,Los Angeles,2
19753090131557,Los Angeles,2
19757131995430,Los Angeles,2
19757131995430,Los Angeles,2
19650291938455,Los Angeles,2
19651281936889,Los Angeles,2
19651281936889,Los Angeles,2
19734451939925,Los Angeles,2
19650601936277,Los Angeles,2
19650601939602,Los Angeles,2
19650601938083,Los Angeles,2
19650601938083,Los Angeles,2
19734520120600,Los Angeles,2
19734521936228,Los Angeles,2
19734521936228,Los Angeles,2
19650941939537,Los Angeles,2
19650941939537,Los Angeles,2
19650940130005,Los Angeles,2
19650940130005,Los Angeles,2
19650941938513,Los Angeles,2
19734601939149,Los Angeles,2
19651280000001,Los Angeles,2
19752911996016,Los Angeles,2
19753090129411,Los Angeles,2
19753090129742,Los Angeles,2
19753090129742,Los Angeles,2
19651360000001,Los Angeles,2
19753090134619,Los Angeles,2
19753091995786,Los Angeles,2
19651360117234,Los Angeles,2
19651360117234,Los Angeles,2
19651360117234,Los Angeles,2
19651361932532,Los Angeles,2
19734371995695,Los Angeles,2
19753090135145,Los Angeles,2
19753090135145,Los Angeles,2
19753090135145,Los Angeles,2
19753411995752,Los Angeles,2
19651281934868,Los Angeles,2
19651281934868,Los Angeles,2
19651281934868,Los Angeles,2
19651360114439,Los Angeles,2
19651361933902,Los Angeles,2
19651361933902,Los Angeles,2
19651361934421,Los Angeles,2
19734521937564,Los Angeles,2
19734521937564,Los Angeles,2
19734521937564,Los Angeles,2
19753090131987,Los Angeles,2
19753090131987,Los Angeles,2
19753090132654,Los Angeles,2
19101991995232,Los Angeles,1
19101991995232,Los Angeles,1
19101991995232,Los Angeles,1
19101991995232,Los Angeles,1
19101991995232,Los Angeles,1
19101991996172,Los Angeles,1
19101991996172,Los Angeles,1
19642121931641,Los Angeles,1
19642121931641,Los Angeles,1
19642121931641,Los Angeles,1
19642121931641,Los Angeles,1
19101990122028,Los Angeles,1
19101990109942,Los Angeles,1
19101990109942,Los Angeles,1
19642461931732,Los Angeles,1
19642461931732,Los Angeles,1
19642461931732,Los Angeles,1
19642461931732,Los Angeles,1
19101991995257,Los Angeles,1
19101991995257,Los Angeles,1
19642121930056,Los Angeles,1
19642461931732,Los Angeles,1
19642461931732,Los Angeles,1
19642460100081,Los Angeles,1
19642791931765,Los Angeles,1
19642791931765,Los Angeles,1
19642791931765,Los Angeles,1
19642791931765,Los Angeles,1
19642791931765,Los Angeles,1
19642791931765,Los Angeles,1
19101990121905,Los Angeles,1
19101990121905,Los Angeles,1
19101990127274,Los Angeles,1
19101990127274,Los Angeles,1
19101990127274,Los Angeles,1
19101990121822,Los Angeles,1
19101990121822,Los Angeles,1
19101990121822,Los Angeles,1
19101990127274,Los Angeles,1
19101991996214,Los Angeles,1
19101991996214,Los Angeles,1
19101991996214,Los Angeles,1
19642460115337,Los Angeles,1
19642460115337,Los Angeles,1
19642461930213,Los Angeles,1
19642461930213,Los Angeles,1
19101990121939,Los Angeles,1
19101990121871,Los Angeles,1
19101990121871,Los Angeles,1
19101990121871,Los Angeles,1
19101990121897,Los Angeles,1
19101990122010,Los Angeles,1
19101990122077,Los Angeles,1
19101991995869,Los Angeles,1
19101991995869,Los Angeles,1
19642461930213,Los Angeles,1
19642461937051,Los Angeles,1
19642461937051,Los Angeles,1
19642461937051,Los Angeles,1
19642461995968,Los Angeles,1
19642461995968,Los Angeles,1
19101990123604,Los Angeles,1
19101990123604,Los Angeles,1
19101990123604,Los Angeles,1
19642461995398,Los Angeles,1
19642461995398,Los Angeles,1
19642461996644,Los Angeles,1
19642461996644,Los Angeles,1
19642461996644,Los Angeles,1
19642461996644,Los Angeles,1
19642121933159,Los Angeles,1
19101991996008,Los Angeles,1
19101991996008,Los Angeles,1
19101991996008,Los Angeles,1
19101991996008,Los Angeles,1
19642120000000,Los Angeles,1
19642120000000,Los Angeles,1
19642120000000,Los Angeles,1
19642120000000,Los Angeles,1
19642120000000,Los Angeles,1
19642120000001,Los Angeles,1
19642120000001,Los Angeles,1
19642120000001,Los Angeles,1
19642461996644,Los Angeles,1
19642461996644,Los Angeles,1
19642461996644,Los Angeles,1
19642460111872,Los Angeles,1
19642460111872,Los Angeles,1
19642461995406,Los Angeles,1
19642121995596,Los Angeles,1
19642121995596,Los Angeles,1
19642121995596,Los Angeles,1
19642121995596,Los Angeles,1
19642121995596,Los Angeles,1
19642120000001,Los Angeles,1
19642120000001,Los Angeles,1
19642121931880,Los Angeles,1
19642460000001,Los Angeles,1
19643370131573,Los Angeles,1
19642461995406,Los Angeles,1
19642611930288,Los Angeles,1
19642611930288,Los Angeles,1
19642871936384,Los Angeles,1
19642871936384,Los Angeles,1
19642871936384,Los Angeles,1
19642871938166,Los Angeles,1
19642871938166,Los Angeles,1
19642871938166,Los Angeles,1
19642791930528,Los Angeles,1
19642791930528,Los Angeles,1
19642461936624,Los Angeles,1
19642461936624,Los Angeles,1
19642461936624,Los Angeles,1
19642461996537,Los Angeles,1
19642461996537,Los Angeles,1
19642461995844,Los Angeles,1
19642461995844,Los Angeles,1
19642611995299,Los Angeles,1
19643031930775,Los Angeles,1
19643031930775,Los Angeles,1
19643031930775,Los Angeles,1
19643521933951,Los Angeles,1
19642791933449,Los Angeles,1
19642610000001,Los Angeles,1
19642610000001,Los Angeles,1
19642790000001,Los Angeles,1
19642871930601,Los Angeles,1
19642871930601,Los Angeles,1
19642871996479,Los Angeles,1
19642870000001,Los Angeles,1
19642870114397,Los Angeles,1
19643291937598,Los Angeles,1
19643291937598,Los Angeles,1
19643291937739,Los Angeles,1
19643941931807,Los Angeles,1
19643031938190,Los Angeles,1
19643031938190,Los Angeles,1
19643031938190,Los Angeles,1
19642870114397,Los Angeles,1
19644440000001,Los Angeles,1
19644440000001,Los Angeles,1
19642951930700,Los Angeles,1
19642870000000,Los Angeles,1
19642870000000,Los Angeles,1
19643370000001,Los Angeles,1
19643370000001,Los Angeles,1
19643371933332,Los Angeles,1
19643371933332,Los Angeles,1
19643371933332,Los Angeles,1
19643371933332,Los Angeles,1
19643371996099,Los Angeles,1
19643030000001,Los Angeles,1
19643030000001,Los Angeles,1
19643030000001,Los Angeles,1
19643030000001,Los Angeles,1
19643030000001,Los Angeles,1
19644510000001,Los Angeles,1
19642951930700,Los Angeles,1
19643031935618,Los Angeles,1
